Participant,Experiment,Session,Group ,Block,Trial,Test_Type,Target Time,Pre-trial Interval,Reaction Time,Pre-feedback Interval,Constant Error,Absolute Error
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1569,986,0,224,224
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1424,1034,0,304,304
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1484,1066,0,352,352
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1519,1240,0,-483,483
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1428,1379,0,-540,540
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1471,1116,0,-332,332
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1451,1177,0,-404,404
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1427,1087,0,-517,517
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1412,630,0,476,476
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1554,722,0,419,419
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1425,1055,0,-445,445
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1551,552,0,-725,725
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1550,842,0,-309,309
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1442,751,0,-124,124
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1585,769,0,-448,448
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1416,863,0,-689,689
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1438,838,0,-248,248
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1442,852,0,-399,399
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1431,1059,0,-513,513
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1563,548,0,15,15
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1453,812,0,-72,72
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1580,695,0,16,16
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1583,876,0,-237,237
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1591,999,0,-20,20
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1456,1066,0,188,188
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1456,714,0,-261,261
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1457,646,0,-332,332
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1493,872,0,77,77
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1441,420,0,35,35
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1544,542,0,-132,132
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1535,753,0,-152,152
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1423,662,0,-156,156
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1598,484,0,-349,349
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1533,819,0,-52,52
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1484,3465,0,24,24
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1494,984,0,32,32
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1524,723,0,156,156
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1553,881,0,69,69
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1446,654,0,-128,128
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1525,588,0,-508,508
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1424,657,0,-296,296
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1412,605,0,-60,60
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1406,747,0,-248,248
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1562,628,0,204,204
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1535,780,0,-268,268
142,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1404,1071,0,-433,433
142,Timing-Estimation,Retention,Random,0,1,Retention,1900,1416,558,0,-492,492
142,Timing-Estimation,Retention,Random,0,1,Retention,1700,1505,861,0,108,108
142,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1472,793,0,223,223
142,Timing-Estimation,Retention,Random,0,1,Retention,1500,1529,724,0,-356,356
